nombre,telefono,direccion,latitud,longitud,municipio,categoria
Panadería y Pizzería Las Vegas,(787) 294-5355,"Av. Flor del Valle, Catano, Cataño 00962, Puerto Rico",18.4315095,-66.1453027,Cataño,Postres
Bollire Food Truck,(787) 383-6995,"Lado del Puente Tablado, cerca de la pirámide y cuartel de la policía, 888 Las Nereidas Ave, Cataño, 00962, Puerto Rico",18.4422222,-66.12676619999999,Cataño,Postres
El Sabor de Lourdes,(939) 633-6190,"114 Av. Flor del Valle, Catano, Cataño 00962, Puerto Rico",18.429049,-66.144387,Cataño,Postres
Casilda Cocina Creativa & Sunset Rooftop,(787) 963-0494,"76 Las Nereidas Ave, Cataño, 00962, Puerto Rico",18.4413938,-66.1198035,Cataño,Postres
El Punto Vegano,(787) 268-5202,"esq El Tren, 6 C. Wilson, Cataño, 00962, Puerto Rico",18.4412777,-66.11819679999999,Cataño,Postres
Henry's Pizza,(787) 275-5452,"Las Nereidas Ave, Cataño, 00962, Puerto Rico",18.4432496,-66.1158992,Cataño,Postres
Don Tello Restaurant,(787) 788-1951,"36 Las Nereidas Ave, Cataño, 00962, Puerto Rico",18.4429458,-66.1163102,Cataño,Restaurantes
A la Leña Pizza,(787) 788-4242,"Urb Ind Las Solar 9, Cataño, 00963, Puerto Rico",18.4232901,-66.1461747,Cataño,Postres
Kike’s Cuisine,(787) 452-4444,"PR-5, Cataño, 00962, Puerto Rico",18.4382816,-66.12886209999999,Cataño,Postres
Miami Bar,(305) 992-1477,"91 Barbosa Ave, Cataño, 00962, Puerto Rico",18.4418324,-66.117695,Cataño,Jangueo
Casilda Cocina Creativa & Sunset Rooftop,(787) 963-0494,"76 Las Nereidas Ave, Cataño, 00962, Puerto Rico",18.4413938,-66.1198035,Cataño,Jangueo
La Yola Cataño,,"2 Cll Recreo, Cataño, 00962, Puerto Rico",18.4446606,-66.113466,Cataño,Jangueo
Dónde te Quiero,(787) 788-9999,"178 Barbosa Ave, Cataño, 00962, Puerto Rico",18.4405377,-66.1210044,Cataño,Jangueo
Aquí CBB,(787) 644-9532,"2 Calle Isidra Rodríguez, Cataño, 00962, Puerto Rico",18.4417164,-66.11904439999999,Cataño,Jangueo
La Garita Waterfront Restaurant,(939) 276-3671,"130 Calle Manuel Enriquez, Toa Baja, 00949, Puerto Rico",18.4603996,-66.1458384,Cataño,Restaurantes
El Punto Sabroso,(787) 275-4038,"104 Barbosa Ave, Cataño, 00962, Puerto Rico",18.4424918,-66.11636419999999,Cataño,Jangueo
Barrachina,(787) 725-7912,"104 C. de la Fortaleza, San Juan, 00901, Puerto Rico",18.4645122,-66.1174211,Cataño,Jangueo
Casa Cataño Food & Rum Theraphy,,"32 Barbosa Ave, Cataño, 00962, Puerto Rico",18.4428609,-66.1164172,Cataño,Jangueo
Empanadillas El Gordo,(787) 639-6557,"CVVC+48M, Las Nereidas Ave, Cataño, 00962, Puerto Rico",18.4428457,-66.1291925,Cataño,Jangueo
Toxic Night Club,(939) 422-3564,"613 Condado Ave, San Juan, 00907, Puerto Rico",18.450151,-66.0757145,Cataño,Jangueo
Fogón de goya,(787) 275-1754,"CVRF+QPX, Cataño, 00962, Puerto Rico",18.4418832,-66.1256227,Cataño,Jangueo
El Punto Vegano,(787) 268-5202,"esq El Tren, 6 C. Wilson, Cataño, 00962, Puerto Rico",18.4412777,-66.11819679999999,Cataño,Jangueo
Casilda Cocina Creativa & Sunset Rooftop,(787) 963-0494,"76 Las Nereidas Ave, Cataño, 00962, Puerto Rico",18.4413938,-66.1198035,Cataño,Jangueo
La Yola Cataño,,"2 Cll Recreo, Cataño, 00962, Puerto Rico",18.4446606,-66.113466,Cataño,Jangueo
Miami Bar,(305) 992-1477,"91 Barbosa Ave, Cataño, 00962, Puerto Rico",18.4418324,-66.117695,Cataño,Jangueo
Rustikal Burger Bar & Kitchen,(787) 936-3121,"44 C. Wilson, Catano, Cataño 00962, Puerto Rico",18.4392093,-66.1171513,Cataño,Jangueo
CONTAINER BAY RESTAURANT & ROOFTOP,,"72 Las Nereidas Ave, Cataño, 00962, Puerto Rico",18.4414146,-66.11958299999999,Cataño,Restaurantes
Barra'e Café,(787) 294-9332,"168 Barbosa Ave, Cataño, 00962, Puerto Rico",18.4407181,-66.120493,Cataño,Jangueo
Diana's Sport Bar,(787) 788-3566,"Barbosa, 85, esquina, Cll Santa Rosa, Catano, Cataño 00962, Puerto Rico",18.442078,-66.11729609999999,Cataño,Jangueo
Bocao’ & Sal,(939) 372-7456,"AVE. LOS CONQUISTADORES 150 BAHIA MARINA PLAZA, LOCAL 10-A, Cataño, 00962, Puerto Rico",18.4512595,-66.1424613,Cataño,Jangueo
"7 Mares, Bar & Pa' Picar",(787) 696-1000,"11 Cll San Antonio, Cataño, 00962, Puerto Rico",18.4445409,-66.112299,Cataño,Jangueo
El Punto Sabroso,(787) 275-4038,"104 Barbosa Ave, Cataño, 00962, Puerto Rico",18.4424918,-66.11636419999999,Cataño,Jangueo
"JJ's Café, Bar & Restaurant",(787) 406-6754,"135 Barbosa Ave, Cataño, 00962, Puerto Rico",18.4408314,-66.1206854,Cataño,Restaurantes
Aquí CBB,(787) 644-9532,"2 Calle Isidra Rodríguez, Cataño, 00962, Puerto Rico",18.4417164,-66.11904439999999,Cataño,Jangueo
Casa Cataño Food & Rum Theraphy,,"32 Barbosa Ave, Cataño, 00962, Puerto Rico",18.4428609,-66.1164172,Cataño,Jangueo
Villa Pesquera,(787) 319-2362,"CVRF+PRC, PR-888, Catano, Cataño 00962, Puerto Rico",18.4418214,-66.1254881,Cataño,Jangueo
Don Tello Restaurant,(787) 788-1951,"36 Las Nereidas Ave, Cataño, 00962, Puerto Rico",18.4429458,-66.1163102,Cataño,Restaurantes
Sullivan's BBQ,(787) 903-5665,"CVF4+787, Av. Flor del Valle, Catano, Cataño 00962, Puerto Rico",18.4231635,-66.14420489999999,Cataño,Jangueo
Shooters Billiards Bar and Grill,(787) 788-6190,"Marina Bahía Plaza, local #3, Cataño, 00962, Puerto Rico",18.4511185,-66.1426031,Cataño,Jangueo
A la Leña Pizza,(787) 788-4242,"Urb Ind Las Solar 9, Cataño, 00963, Puerto Rico",18.4232901,-66.1461747,Cataño,Jangueo
Empanadillas El Gordo,(787) 639-6557,"CVVC+48M, Las Nereidas Ave, Cataño, 00962, Puerto Rico",18.4428457,-66.1291925,Cataño,Jangueo
La Carreta Smoke & Bar,,"Cll Feliza Rincon De Gautier, Ceiba, 00735, Puerto Rico",18.2632935,-65.6424061,Ceiba,Restaurantes
Sabor Boriitaly,(939) 460-1114,"Avenida lauro piñero, PR-975, Ceiba, 00735, Puerto Rico",18.2664961,-65.6479367,Ceiba,Restaurantes
Broadway Gastro Bar,(787) 885-3105,"930 C. Fuente Fría, Ceiba, 00735, Puerto Rico",18.2650037,-65.64815879999999,Ceiba,Restaurantes
La Cavaña Estate,(787) 360-9218,"PR-3, Ceiba, 00735, Puerto Rico",18.2283048,-65.6702171,Ceiba,Restaurantes
Tiendita La Seyba,(787) 885-0228,"110 Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.2696208,-65.6435004,Ceiba,Restaurantes
Doña Café,(787) 988-8713,"260 Av. Lauro Piñero local B, Ceiba, 00735, Puerto Rico",18.2643025,-65.6479241,Ceiba,Restaurantes
El Wiwi Turbo,(787) 470-7997,"7982+5QG, Ceiba, 00735, Puerto Rico",18.2654413,-65.6480371,Ceiba,Restaurantes
El Sazón de la Gordy's,(939) 529-9333,"ENTRADA CEIBA, Tarawa Dr, Ceiba, 00735, Puerto Rico",18.2785346,-65.63926239999999,Ceiba,Restaurantes
La Sombra Rest.,(787) 692-1884,"151-153 PR-979, Ceiba, 00735, Puerto Rico",18.2696289,-65.64475999999999,Ceiba,Restaurantes
El Rincóncito Del Sabor ( Ceiba ),(787) 920-1700,"Ceiba, 00735, Puerto Rico",18.2712972,-65.6528056,Ceiba,Restaurantes
La Vara,(787) 435-8187,"135 PR-979, Ceiba, 00735, Puerto Rico",18.2694878,-65.6447946,Ceiba,Restaurantes
Surf Shack,(939) 969-9916,"Roosevelt Roads, Ceiba 00735, Puerto Rico",18.229922,-65.6183439,Ceiba,Restaurantes
Sueños De Azucar,(787) 885-2900,"256 Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.2645549,-65.64791819999999,Ceiba,Restaurantes
The Ceiba,(787) 448-5555,"La Ceiba Bar & Restaurant Carretera 153 Km 12.8, Coamo, 00769, Puerto Rico",18.0535556,-66.36585099999999,Ceiba,Restaurantes
Broadway Sport Bar,(787) 885-3105,"940 C. Fuente Fría #946, Ceiba, 00735, Puerto Rico",18.2650012,-65.64842209999999,Ceiba,Restaurantes
Oriental House Chinese Restaurant,(787) 885-3400,"79F5+4Q4, Ceiba, 00735, Puerto Rico",18.2727709,-65.64055859999999,Ceiba,Restaurantes
Chey's Pizza,(787) 885-7391,"979 Ave Lauro Piñero #286, Ceiba, 00735, Puerto Rico",18.2627473,-65.6479174,Ceiba,Restaurantes
Las Casitas Picadera y Cafe,(787) 530-3046,"Carr. 985 Km .02, Fajardo, 00738, Puerto Rico",18.3394565,-65.66918919999999,Ceiba,Restaurantes
La Cueva del Mar,(787) 508-8700,"Km 51.4, PR-3, Fajardo, 00738, Puerto Rico",18.286067,-65.635854,Ceiba,Restaurantes
La Fonda Gourmet,(787) 556-6022,"111 Cll Fernández Garcia, Luquillo, 00773, Puerto Rico",18.3762692,-65.7157204,Ceiba,Restaurantes
La Estación,(787) 863-4481,"Fajardo, 00738, Puerto Rico",18.3600625,-65.63793749999999,Ceiba,Restaurantes
Genesis Bakery,(787) 885-3737,"Carr.3 local 3 santa María shopping, Ceiba, 00735, Puerto Rico",18.2728745,-65.6405633,Ceiba,Restaurantes
Bobby's Place,(787) 655-4100,"Playa Hucares Carr #3 Naguabo, Naguabo, 00718, Puerto Rico",18.1895089,-65.7141896,Ceiba,Restaurantes
Coco's Restaurant,(787) 423-3230,"La Fanduca #138, Naguabo, 00718, Puerto Rico",18.1847589,-65.7073436,Ceiba,Restaurantes
Laguna Grande Restaurant,(939) 444-5608,"Bo. Barrio Las Cabezas de San Juan km 6 Carr. 987 Fajardo, 00738, Fajardo, 00738, Puerto Rico",18.3707091,-65.6300437,Ceiba,Restaurantes
El Makito,(787) 874-7192,"57QQ+5F5, PR-3, Naguabo, 00718, Puerto Rico",18.1878958,-65.7112678,Ceiba,Restaurantes
Los Makos,(939) 329-3014,"Húcares, Naguabo 00718, Puerto Rico",18.1881691,-65.7112714,Ceiba,Restaurantes
Doña Café,(787) 988-8713,"260 Av. Lauro Piñero local B, Ceiba, 00735, Puerto Rico",18.2643025,-65.6479241,Ceiba,Coffee Shops
CAFETO 144,(787) 510-6574,"144 Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.2686794,-65.6456224,Ceiba,Coffee Shops
Sueños De Azucar,(787) 885-2900,"256 Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.2645549,-65.64791819999999,Ceiba,Coffee Shops
Genesis Bakery,(787) 885-3737,"Carr.3 local 3 santa María shopping, Ceiba, 00735, Puerto Rico",18.2728745,-65.6405633,Ceiba,Coffee Shops
Tiendita La Seyba,(787) 885-0228,"110 Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.2696208,-65.6435004,Ceiba,Coffee Shops
Surf Shack,(939) 969-9916,"Roosevelt Roads, Ceiba 00735, Puerto Rico",18.229922,-65.6183439,Ceiba,Coffee Shops
Genesis Bakery,(787) 885-3737,"Carr.3 local 3 santa María shopping, Ceiba, 00735, Puerto Rico",18.2728745,-65.6405633,Ceiba,Panaderías
Los Munet Bakery,(939) 221-9442,"PR-3, Ceiba, 00735, Puerto Rico",18.2731743,-65.6404755,Ceiba,Panaderías
Panadería y Repostería la Ceiba,(787) 781-0265,"1239 Avenida F.D. Roosevelt, San Juan, 00920, Puerto Rico",18.4140481,-66.0877227,Ceiba,Panaderías
Sueños De Azucar,(787) 885-2900,"256 Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.2645549,-65.64791819999999,Ceiba,Panaderías
Ceiba Bakery,(787) 891-1502,"carr 110 km 0.8, Aguadilla, 00603, Puerto Rico",18.4563882,-67.0961031,Ceiba,Panaderías
Ceiba Bakery,(787) 422-7877,"FWCG+32R, Guerrero, Aguadilla 00603, Puerto Rico",18.4702386,-67.0749812,Ceiba,Panaderías
Panadería España,(787) 727-3860,"Centro Comercial, 1105 C. Marginal Villamar, Carolina, 00979, Puerto Rico",18.4441354,-66.030819,Ceiba,Panaderías
La Familia Bakery 2,(787) 888-2320,"9 Cll 1, Río Grande, 00745, Puerto Rico",18.380001,-65.79342799999999,Ceiba,Panaderías
Doña Café,(787) 988-8713,"260 Av. Lauro Piñero local B, Ceiba, 00735, Puerto Rico",18.2643025,-65.6479241,Ceiba,Panaderías
Rico Pan Bakery,(787) 657-5800,"Zarzal, Río Grande 00745, Puerto Rico",18.3759833,-65.7865388,Ceiba,Panaderías
RICO PAN BAKERY 2,(787) 953-4134,"96CM+W2, Palmer, Río Grande 00745, Puerto Rico",18.3723208,-65.7673909,Ceiba,Panaderías
The Ceiba,(787) 448-5555,"La Ceiba Bar & Restaurant Carretera 153 Km 12.8, Coamo, 00769, Puerto Rico",18.0535556,-66.36585099999999,Ceiba,Panaderías
"Panderri Bakery & Restaurant /Breakfast, Lunch,Dinner & Brunch",(787) 602-4000,"Carretera 193, 4 Condominio, Luquillo, 00773, Puerto Rico",18.3802399,-65.7213572,Ceiba,Restaurantes
Panaderia La Ceiba 2,,"Sector La Paloma Bo.Guerrero Carr 466 km1.6, Aguadilla, 00603, Puerto Rico",18.4274454,-67.1540819,Ceiba,Panaderías
La Carreta Smoke & Bar,,"Cll Feliza Rincon De Gautier, Ceiba, 00735, Puerto Rico",18.2632935,-65.6424061,Ceiba,Jangueo
Broadway Gastro Bar,(787) 885-3105,"930 C. Fuente Fría, Ceiba, 00735, Puerto Rico",18.2650037,-65.64815879999999,Ceiba,Jangueo
Broadway Sport Bar,(787) 885-3105,"940 C. Fuente Fría #946, Ceiba, 00735, Puerto Rico",18.2650012,-65.64842209999999,Ceiba,Jangueo
The Pirates Pub,,"115-137 PR-979, Ceiba, 00735, Puerto Rico",18.2700385,-65.6434561,Ceiba,Jangueo
Surf Shack,(939) 969-9916,"Roosevelt Roads, Ceiba 00735, Puerto Rico",18.229922,-65.6183439,Ceiba,Jangueo
Bar Los Bohios,,"789C+85H, Cam Rio Abajo, Ceiba, 00735, Puerto Rico",18.26832,-65.679512,Ceiba,Jangueo
Aviator Sport Bar,(939) 286-3231,"Avenida Laura Piñero int.975, Ceiba, 00735, Puerto Rico",18.2665267,-65.6476643,Ceiba,Jangueo
La Sombra Rest.,(787) 692-1884,"151-153 PR-979, Ceiba, 00735, Puerto Rico",18.2696289,-65.64475999999999,Ceiba,Jangueo
El Flamboyán,,"68WV+Q89, Aguas Claras, Ceiba 00735, Puerto Rico",18.2469082,-65.6566289,Ceiba,Jangueo
The Ceiba,(787) 448-5555,"La Ceiba Bar & Restaurant Carretera 153 Km 12.8, Coamo, 00769, Puerto Rico",18.0535556,-66.36585099999999,Ceiba,Jangueo
Beer Box La Ceiba,9435-5605,"La Ceiba, Atlántida, Honduras",15.7728053,-86.7930523,Ceiba,Jangueo
Sueños De Azucar,(787) 885-2900,"256 Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.2645549,-65.64791819999999,Ceiba,Jangueo
La Cavaña Estate,(787) 360-9218,"PR-3, Ceiba, 00735, Puerto Rico",18.2283048,-65.6702171,Ceiba,Jangueo
The Pírate Pub,,"7982+9RM, Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.2659511,-65.64793809999999,Ceiba,Jangueo
El Carrito de los Munchies,(939) 494-1216,"CARRETERA #3, INTERSECCIÓN SECTOR PRADO HERMOSO, Cll Bairoa, Ceiba, 00735, Puerto Rico",18.2325736,-65.6666079,Ceiba,Food Trucks
El Sazón de la Gordy's,(939) 529-9333,"ENTRADA CEIBA, Tarawa Dr, Ceiba, 00735, Puerto Rico",18.2785346,-65.63926239999999,Ceiba,Food Trucks
El Wiwi Turbo,(787) 470-7997,"7982+5QG, Ceiba, 00735, Puerto Rico",18.2654413,-65.6480371,Ceiba,Food Trucks
Con-Tenedores Food Truck Park,(787) 360-9393,"45WP+3RH, Bo, Humacao, 00791, Puerto Rico",18.1451794,-65.8128978,Ceiba,Food Trucks
El Rincóncito Del Sabor ( Ceiba ),(787) 920-1700,"Ceiba, 00735, Puerto Rico",18.2712972,-65.6528056,Ceiba,Food Trucks
NanichiFoodTruck Ceiba,(904) 290-0885,"7934+C96 Route Aeropuerto Jose Aponte de la Torre, Roosevelt Roads, Ceiba 00735, Puerto Rico",18.253779,-65.64162999999999,Ceiba,Food Trucks
Pedrona Food Truck,(787) 562-0515,"CARR 863, Pajaros, Toa Baja 00949, Puerto Rico",18.3935111,-66.2005472,Ceiba,Food Trucks
Kerepakupai Vená Food truck,(939) 327-9185,"Carr Puerto Rico 2 Km 3.9, San Juan, 00901, Puerto Rico",18.421583,-66.0987379,Ceiba,Food Trucks
Cupey Food Truck Park,,"PR-176, antes calle Tejas, Ave Victor M Labiosa, San Juan, 00926, Puerto Rico",18.375297,-66.05441569999999,Ceiba,Food Trucks
El Desahogo negocio familiar,(939) 271-0102,"3 Tarawa Dr, Ceiba, 00735, Puerto Rico",18.2704492,-65.6378107,Ceiba,Food Trucks
7 Seas Food Park,,"Carr 987 Km 4.8, Las Croabas, Fajardo 00738, Puerto Rico",18.365248,-65.6350949,Ceiba,Food Trucks
Las Jibaritas Food Truck,(787) 222-6625,"Expreso Trujillo Alto, #181 Urb. Lago Alto, San Juan, Trujillo Alto 00926, Puerto Rico",18.3649428,-66.00714839999999,Ceiba,Food Trucks
Sabor Boriitaly,(939) 460-1114,"Avenida lauro piñero, PR-975, Ceiba, 00735, Puerto Rico",18.2664961,-65.6479367,Ceiba,Food Trucks
Sabores Gourmet Criollo (Food Truck),(939) 900-1193,"CRWH+4G2, Levittown, Toa Baja 00949, Puerto Rico",18.445304,-66.1719884,Ceiba,Food Trucks
Tripleta El Famoso Food Truck,(787) 317-4978,"Km 79.2, PR-3, Humacao, 00791, Puerto Rico",18.145546,-65.8132372,Ceiba,Food Trucks
La Carreta Smoke & Bar,,"Cll Feliza Rincon De Gautier, Ceiba, 00735, Puerto Rico",18.2632935,-65.6424061,Ceiba,Food Trucks
Estación 31 Food Truck,(939) 208-4222,"677C+H26, Naguabo, 00718, Puerto Rico",18.2137871,-65.7295925,Ceiba,Food Trucks
Food Trucks,,"C. Comercio, San Juan, 00902, Puerto Rico",18.4636504,-66.114226,Ceiba,Food Trucks
Caguas Food Park,,"190 Ave Bairoa, Caguas, 00725, Puerto Rico",18.2587044,-66.0382711,Ceiba,Food Trucks
Leña Eh Food Truck,(787) 980-4612,"1006 PR-25, San Juan, 00901, Puerto Rico",18.4530985,-66.0785191,Ceiba,Food Trucks
Food Truck Park,,"166 PR-199, Guaynabo, 00969, Puerto Rico",18.3610604,-66.11528609999999,Ceiba,Food Trucks
La Recta Final Food Truck,(787) 356-6680,"Hipódromo Camarero, PR-3 Km. 15.3, Canóvanas, 00729, Puerto Rico",18.3659936,-65.9072315,Ceiba,Food Trucks
Sabor de meche Food truck,(787) 459-3630,"107 Cll Popular, Caño Martin Peña, San Juan 00917, Puerto Rico",18.4287377,-66.0574127,Ceiba,Food Trucks
Frituras Del Este,,"68MM+8J6, PR-3, Aguas Claras, Ceiba 00735, Puerto Rico",18.2332932,-65.6659743,Ceiba,Food Trucks
Sueños De Azucar,(787) 885-2900,"256 Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.2645549,-65.64791819999999,Ceiba,Postres
Doña Café,(787) 988-8713,"260 Av. Lauro Piñero local B, Ceiba, 00735, Puerto Rico",18.2643025,-65.6479241,Ceiba,Postres
Tiendita La Seyba,(787) 885-0228,"110 Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.2696208,-65.6435004,Ceiba,Postres
Genesis Bakery,(787) 885-3737,"Carr.3 local 3 santa María shopping, Ceiba, 00735, Puerto Rico",18.2728745,-65.6405633,Ceiba,Postres
Panadería y Repostería la Ceiba,(787) 781-0265,"1239 Avenida F.D. Roosevelt, San Juan, 00920, Puerto Rico",18.4140481,-66.0877227,Ceiba,Postres
Los Munet Bakery,(939) 221-9442,"PR-3, Ceiba, 00735, Puerto Rico",18.2731743,-65.6404755,Ceiba,Postres
Detalles Con Amor,(787) 220-7421,"254 Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.264794,-65.64780069999999,Ceiba,Postres
El Rincóncito Del Sabor ( Ceiba ),(787) 920-1700,"Ceiba, 00735, Puerto Rico",18.2712972,-65.6528056,Ceiba,Postres
Açaí Frappe PR,(787) 614-1454,"139 Avenida Lauro Piñero, Esquina, C. Mula, Ceiba, 00735, Puerto Rico",18.2693641,-65.64495889999999,Ceiba,Postres
Broadway Gastro Bar,(787) 885-3105,"930 C. Fuente Fría, Ceiba, 00735, Puerto Rico",18.2650037,-65.64815879999999,Ceiba,Jangueo
Broadway Sport Bar,(787) 885-3105,"940 C. Fuente Fría #946, Ceiba, 00735, Puerto Rico",18.2650012,-65.64842209999999,Ceiba,Jangueo
Bar Los Bohios,,"789C+85H, Cam Rio Abajo, Ceiba, 00735, Puerto Rico",18.26832,-65.679512,Ceiba,Jangueo
La Carreta Smoke & Bar,,"Cll Feliza Rincon De Gautier, Ceiba, 00735, Puerto Rico",18.2632935,-65.6424061,Ceiba,Jangueo
Aviator Sport Bar,(939) 286-3231,"Avenida Laura Piñero int.975, Ceiba, 00735, Puerto Rico",18.2665267,-65.6476643,Ceiba,Jangueo
The Ceiba,(787) 448-5555,"La Ceiba Bar & Restaurant Carretera 153 Km 12.8, Coamo, 00769, Puerto Rico",18.0535556,-66.36585099999999,Ceiba,Jangueo
Sueños De Azucar,(787) 885-2900,"256 Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.2645549,-65.64791819999999,Ceiba,Jangueo
Surf Shack,(939) 969-9916,"Roosevelt Roads, Ceiba 00735, Puerto Rico",18.229922,-65.6183439,Ceiba,Jangueo
Surf Shack,(939) 969-9916,"Roosevelt Roads, Ceiba 00735, Puerto Rico",18.229922,-65.6183439,Ceiba,Jangueo
La Carreta Smoke & Bar,,"Cll Feliza Rincon De Gautier, Ceiba, 00735, Puerto Rico",18.2632935,-65.6424061,Ceiba,Jangueo
Broadway Sport Bar,(787) 885-3105,"940 C. Fuente Fría #946, Ceiba, 00735, Puerto Rico",18.2650012,-65.64842209999999,Ceiba,Jangueo
Broadway Gastro Bar,(787) 885-3105,"930 C. Fuente Fría, Ceiba, 00735, Puerto Rico",18.2650037,-65.64815879999999,Ceiba,Jangueo
Sabor Boriitaly,(939) 460-1114,"Avenida lauro piñero, PR-975, Ceiba, 00735, Puerto Rico",18.2664961,-65.6479367,Ceiba,Jangueo
El Wiwi Turbo,(787) 470-7997,"7982+5QG, Ceiba, 00735, Puerto Rico",18.2654413,-65.6480371,Ceiba,Jangueo
El Sazón de la Gordy's,(939) 529-9333,"ENTRADA CEIBA, Tarawa Dr, Ceiba, 00735, Puerto Rico",18.2785346,-65.63926239999999,Ceiba,Jangueo
Sueños De Azucar,(787) 885-2900,"256 Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.2645549,-65.64791819999999,Ceiba,Jangueo
Tiendita La Seyba,(787) 885-0228,"110 Ave Lauro Piñero, Ceiba, 00735, Puerto Rico",18.2696208,-65.6435004,Ceiba,Jangueo
La Sombra Rest.,(787) 692-1884,"151-153 PR-979, Ceiba, 00735, Puerto Rico",18.2696289,-65.64475999999999,Ceiba,Jangueo
El Rincóncito Del Sabor ( Ceiba ),(787) 920-1700,"Ceiba, 00735, Puerto Rico",18.2712972,-65.6528056,Ceiba,Jangueo
The Ceiba,(787) 448-5555,"La Ceiba Bar & Restaurant Carretera 153 Km 12.8, Coamo, 00769, Puerto Rico",18.0535556,-66.36585099999999,Ceiba,Jangueo
La Ceiba Grocery Store,(787) 739-7866,"Sector Los Franco, 7991 Cam. Sud Arriba, Cidra, 00739, Puerto Rico",18.1646612,-66.1690033,Ceiba,Jangueo
La Cavaña Estate,(787) 360-9218,"PR-3, Ceiba, 00735, Puerto Rico",18.2283048,-65.6702171,Ceiba,Jangueo
Chey's Pizza,(787) 885-7391,"979 Ave Lauro Piñero #286, Ceiba, 00735, Puerto Rico",18.2627473,-65.6479174,Ceiba,Jangueo
Oriental House Chinese Restaurant,(787) 885-3400,"79F5+4Q4, Ceiba, 00735, Puerto Rico",18.2727709,-65.64055859999999,Ceiba,Restaurantes
Don Carlos Restaurant,(787) 871-5491,"Carretera 149, Ciales, 00638, Puerto Rico",18.3451919,-66.4676576,Ciales,Restaurantes
Rancho El Desahogo,(787) 455-7276,"Carrera #145 km 0.9 Bo, Ciales, 00638, Puerto Rico",18.3354588,-66.4639582,Ciales,Restaurantes
Casa Vieja,(939) 777-8597,"Km, 26 PR-149, Ciales, 00638, Puerto Rico",18.2745186,-66.5137897,Ciales,Restaurantes
El Caney Restaurant,(787) 902-3909,"Carr. 149 Bo. Pesas Km 21, 6, Ciales 00638, Puerto Rico",18.2960735,-66.4962884,Ciales,Restaurantes
Chalan's Restaurant Carnes y Mariscos,(787) 855-0599,"9G4H+8W2, Carretera 149, Ciales, 00638, Puerto Rico",18.3557653,-66.47024259999999,Ciales,Restaurantes
El Bohío,(787) 430-0156,"8GC5+XQR, Ciales, 00638, Puerto Rico",18.3224874,-66.49061329999999,Ciales,Restaurantes
"Algo Lindo Restaurant, Bar & Grill",(787) 552-2828,"Bo, Ciales, 00638, Puerto Rico",18.3374599,-66.46493389999999,Ciales,Jangueo
aBú Ciales Kitchen/Penúltima,(787) 239-4543,"KM 19.0 Carr 149 Barrio, Ciales, 00638, Puerto Rico",18.3037079,-66.4787518,Ciales,Restaurantes
Asao,(787) 930-2183,"Barrio Pesas Km. 18.5PR-149, KM. 18.5, Int. PR-615 | Intersection Road 615, Ciales 00638, Carretera 149, Ciales, 00638, Puerto Rico",18.3026364,-66.4796865,Ciales,Restaurantes
Pollos Neco,(787) 871-5847,"5 Carretera 149 Km. 15.6, Ciales, 00638, Puerto Rico",18.3242112,-66.4755899,Ciales,Restaurantes
Locos De Remate,(787) 317-4176,"8G38+29C, Carretera 149, Ciales, 00638, Puerto Rico",18.3019888,-66.482956,Ciales,Restaurantes
The Shark Cave,(939) 321-3375,"PR-149 km. 14.1, Ciales, 00638, Puerto Rico",18.3304535,-66.47010519999999,Ciales,Restaurantes
