place_id,nombre,telefono,direccion,municipio,latitud,longitud,categoria_principal,categorias_detectadas_busqueda,subcategorias_sugeridas,business_status,google_types
ChIJoRIPMsduA4wRVIp4IvWJcUI,Valija - Viejo San Juan,(787) 626-0281,"209, 1615 C. de San Francisco Suite 1, San Juan, 00901, Puerto Rico",San Juan,18.4658447,-66.1155577,Boutiques,Boutiques,Ropa|Accesorios|Calzado|Tienda,OPERATIONAL,clothing_store|establishment|jewelry_store|point_of_interest|shoe_store|store
ChIJo3p4TmgfA4wRLOUEA6yKlHk,Sola Boutique Barceloneta,(787) 379-0094,"Premium Outlets, 1 Premium Outlets Blvd, Barceloneta, 00617, Puerto Rico",Barceloneta,18.4385993,-66.5401272,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJ-1eFJhszHYwRwsvo2MwDBzU,Moda & Más boutique,(939) 222-5349,"Willlers plaza loca 4, Yauco, 00698, Puerto Rico",Yauco,18.0233781,-66.8553608,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJhd_gTr_VHIwRaUAJ063GLMc,Lush By Becky,(939) 717-2241,"Edificio Isabel II, 66 C. Reina Isabel, Ponce, 00730, Puerto Rico",Ponce,18.0127187,-66.6125911,Boutiques,Boutiques,Ropa|Tienda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJ_yYKJOe_AowRxpwVezfs_o0,In White Boutique,(787) 903-2476,"Mesetas de Chimpire, Isabela 00662, Puerto Rico",Arenales Bajos,18.4717027,-67.0190732,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJu36GR-PVHIwR6U1Bm-qBOYc,Windsor,(888) 495-4957,"2050 Ponce Bypass, Ponce, 00717, Puerto Rico",Ponce,17.9928954,-66.6117335,Boutiques,Boutiques,Ropa|Accesorios|Calzado|Tienda,OPERATIONAL,clothing_store|establishment|jewelry_store|point_of_interest|shoe_store|store
ChIJ7ahjI13nAowR4nMB-EjlM8A,Sunday Vibes Boutique,(787) 599-9972,"comunidad catalana, 52 Carr 140, Barceloneta, 00617, Puerto Rico",Barceloneta,18.4506684,-66.5400561,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJ1c7W-ADCpaERtNkNmiY7kvw,YC Boutique|Jewelry,(787) 664-1690,"809 C. Muñoz Rivera, Peñuelas, 00624, Puerto Rico",Peñuelas,18.0591444,-66.7227539,Boutiques,Boutiques,Ropa|Tienda|Accesorios|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJB5B2FePVHIwRCUxWRz4M8js,Hefziba Boutique,(787) 317-0244,"Paseo Fagot, 1496 Av. Emilio Fagot, Ponce, 00716, Puerto Rico",Ponce,18.0126248,-66.6008111,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJt-VFqDArHYwRBGbk4zPPHp0,Fashion Fantasy by Aseel,(787) 812-0215,"#2421 Paseo Perla del Sur, Ponce, 00717, Puerto Rico",Ponce,17.9963599,-66.6247008,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJO_qA6itFA4wR5Hp_LYN8X2A,Vou Boutique,(787) 961-2444,"6W7X+VJM, PR-172, Caguas, 00727, Puerto Rico",Caguas,18.2147037,-66.0509476,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJb4LfGMduA4wRIF_GjJj9tls,Pure Soul Boutique,(646) 706-2502,"258 C. de San Justo, San Juan, 00901, Puerto Rico",San Juan,18.4644798,-66.1152104,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJm6oSefhpA4wRX-hUPpd5SJA,Fashion Gallery Boutique,(939) 642-6380,"Av. Esmeralda #73-1, Guaynabo, 00969, Puerto Rico",Guaynabo,18.371766,-66.1011663,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJi2JtcrppA4wR9774PfbRcgE,Lou Boutique,(787) 318-8888,"GP-12, Av. Roberto Sánchez Vilella local #1, Carolina, 00982, Puerto Rico",Carolina,18.4128923,-65.9976149,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJLe6BbInVHIwRlot7ZEtSFY0,"Mi Coqui Souvenirs & Gift Shop, Ponce, Puerto Rico, USA.",(787) 841-0216,"9227 Marina, Ponce, 00730, Puerto Rico",Ponce,18.0117807,-66.6134129,Boutiques,Boutiques,Tienda,OPERATIONAL,establishment|point_of_interest|store
ChIJzZECFfO7AowRJ3R1HeDZIEg,Oh La La Boutique,(956) 382-0817,"9R8R+363, Luyando, Aguada 00602, Puerto Rico",Luyando,18.3651311,-67.15944209999999,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJb4FdcgDVHIwRkgos0iXGgFQ,Vitta Boutique,(939) 717-8474,"17 C. León, Ponce, 00730, Puerto Rico",Ponce,18.01377,-66.613061,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJRQLt64jVHIwRUGgCiR909AY,Utopia Souvenir Shop,(787) 709-4365,"6953 C. Isabel-Muñoz Rivera, Ponce, 00730, Puerto Rico",Ponce,18.012508,-66.613891,Boutiques,Boutiques,Accesorios|Tienda,OPERATIONAL,cafe|establishment|food|jewelry_store|point_of_interest|restaurant|store
ChIJNVVVVSErA4wRPYBQ3No5D24,Kinder Haus Boutique Ponce,(787) 843-4730,"1016 Cll Paseo Real, Ponce, 00716, Puerto Rico",Ponce,18.0097921,-66.5959003,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJOYgAUHGzAowRaxb3xMNC_Wo,Sola Boutique Mayaguez Mall,(787) 652-1026,"Mayaguez Mall, 975 Av. Eugenio María de Hostos, Mayagüez, 00680, Puerto Rico",Mayagüez,18.1560306,-67.1426523,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
ChIJN1HKpZVoA4wRJ2NazLxb3FQ,Rocke Boutique,(787) 946-9897,"PR-838 C-6, Guaynabo, 00969, Puerto Rico",Guaynabo,18.3674625,-66.0925433,Boutiques,Boutiques,Ropa|Tienda|Moda,OPERATIONAL,clothing_store|establishment|point_of_interest|store
